57	спокоен	спокойный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@pn1988m-words2#@pn1988m#00:06:31.793#00:06:32.078
58	за	за	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:32.078#00:06:32.363
59	Россию	Россия	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:32.363#00:06:32.648
60	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:32.648#00:06:32.933
61	ну	ну	PART	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:32.933#00:06:33.218
62	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:33.218#00:06:33.503
63	за	за	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:33.503#00:06:33.788
64	Советский	советский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:33.788#00:06:34.073
65	Союз	Союз	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:34.073#00:06:34.358
66	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:34.358#00:06:34.643
67	вот	вот	PART	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:34.643#00:06:34.928
68	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@pn1988m-words2#@pn1988m#00:06:34.928#00:06:35.213
69	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pn1988m-words2#@pn1988m#00:06:35.213#00:06:35.498
70	что	что	SCONJ	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:35.498#00:06:35.783
71	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:35.783#00:06:36.068
72	родина	родина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:36.068#00:06:36.353
73	законсервирована	законсервировать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@pn1988m-words2#@pn1988m#00:06:36.353#00:06:36.638
74	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:36.638#00:06:36.923
75	заморожена	заморозить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@pn1988m-words2#@pn1988m#00:06:36.923#00:06:37.208
76	-	-	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:37.208#00:06:37.493
77	да	да	PART	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:37.493#00:06:37.778
78	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:37.778#00:06:38.063
79	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pn1988m-words2#@pn1988m#00:06:38.063#00:06:38.348
80	там	там	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:38.348#00:06:38.633
81	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:38.633#00:06:38.918
82	не	не	PART	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:38.918#00:06:39.203
83	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:39.203#00:06:39.488
84	но	но	CCONJ	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:39.488#00:06:39.773
85	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:39.773#00:06:40.058
86	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:40.058#00:06:40.343
87	страна	страна	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:40.343#00:06:40.628
88	которая	который	PRON	_	Case=Nom	_	_	_	@pn1988m-words2#@pn1988m#00:06:40.628#00:06:40.913
89	существовала	существовать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:40.913#00:06:41.198
90	для	для	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:41.198#00:06:41.483
91	самых	самый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@pn1988m-words2#@pn1988m#00:06:41.483#00:06:41.768
92	угнетенных	угнетенный	ADJ	_	Case=Gen|Degree=Sup|Number=Plur	_	_	_	@pn1988m-words2#@pn1988m#00:06:41.768#00:06:42.053
93	ее	она	DET	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:42.053#00:06:42.338
94	классов	класс	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@pn1988m-words2#@pn1988m#00:06:42.338#00:06:42.623
95	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:42.623#00:06:42.908
96	для	для	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:42.908#00:06:43.193
97	рабочих	рабочий	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@pn1988m-words2#@pn1988m#00:06:43.193#00:06:43.478
98	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:43.478#00:06:43.763
99	для	для	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:43.763#00:06:44.048
100	крестьян	крестьянин	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@pn1988m-words2#@pn1988m#00:06:44.048#00:06:44.333
101	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:44.333#00:06:44.618
102	для	для	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:44.618#00:06:44.903
103	там	там	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:44.903#00:06:45.188
104	научной	научный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:45.188#00:06:45.473
105	интеллигенции	интеллигенция	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:45.473#00:06:45.758
106	и	и	CCONJ	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:45.758#00:06:46.043
107	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:46.043#00:06:46.328
108	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:46.328#00:06:46.613
109	с	с	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:46.613#00:06:46.898
110	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@pn1988m-words2#@pn1988m#00:06:46.898#00:06:47.183
111	неплохо	неплохо	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:47.183#00:06:47.468
112	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:47.468#00:06:47.753
113	и	и	CCONJ	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:47.753#00:06:48.038
114	тут	тут	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:48.038#00:06:48.323
115	случилась	случиться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pn1988m-words2#@pn1988m#00:06:48.323#00:06:48.608
116	перестройка	перестройка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:48.608#00:06:48.893
117	и	и	CCONJ	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:48.893#00:06:49.178
118	надо	надо	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:49.178#00:06:49.463
119	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:49.463#00:06:49.748
120	чё-то	что-то	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:49.748#00:06:50.033
121	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:50.033#00:06:50.318
122	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:50.318#00:06:50.603
123	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:50.603#00:06:50.888
124	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pn1988m-words2#@pn1988m#00:06:50.888#00:06:51.173
125	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:51.173#00:06:51.458
126	в	в	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:51.458#00:06:51.743
127	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:51.743#00:06:52.028
128	Москву	Москва	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:52.028#00:06:52.313
129	впервые	впервые	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:52.313#00:06:52.598
130	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:52.598#00:06:52.883
131	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@pn1988m-words2#@pn1988m#00:06:52.883#00:06:53.168
132	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pn1988m-words2#@pn1988m#00:06:53.168#00:06:53.453
133	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words2#@pn1988m#00:06:53.453#00:06:53.738
134	по	по	ADP	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:53.738#00:06:54.023
135	приглашению	приглашение	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:54.023#00:06:54.308
136	Юлиана	Юлиан	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:54.308#00:06:54.593
137	Семенова	Семенова	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:54.593#00:06:54.878
138	/	/	PUNCT	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:54.878#00:06:55.163
139	кто	кто	PRON	_	Case=Nom	_	_	_	@pn1988m-words2#@pn1988m#00:06:55.163#00:06:55.448
140	такой	такой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:55.448#00:06:55.733
141	Юлиан	Юлиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:55.733#00:06:56.018
142	Семенов	Семенов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words2#@pn1988m#00:06:56.018#00:06:56.303
143	знаете?	знаете?	SYM	_	_	_	_	_	@pn1988m-words2#@pn1988m#00:06:56.303#00:06:56.620
144	Дадада	Дадада	INTJ	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:06:56.655#00:06:57.094
145	/	/	PUNCT	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:06:57.094#00:06:57.533
146	[нрзб]	[нрзб]	X	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:06:57.533#00:06:57.972
147	весны	весна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:06:57.972#00:06:58.411
148	это	это	Part	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:06:58.411#00:06:58.850
149	журналист	журналист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:06:58.850#00:06:59.289
150	который	который	PRON	_	Case=Nom	_	_	_	@pn1988m-words3#@pn1988m#00:06:59.289#00:06:59.728
151	владел	владеть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words3#@pn1988m#00:06:59.728#00:07:00.167
152	холдингом	холдинг	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:00.167#00:07:00.606
153	Совершенно	совершенно	ADV	_	Degree=Pos	_	_	_	@pn1988m-words3#@pn1988m#00:07:00.606#00:07:01.045
154	секретно	секретный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@pn1988m-words3#@pn1988m#00:07:01.045#00:07:01.484
155	/	/	PUNCT	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:01.484#00:07:01.923
156	у	у	ADP	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:01.923#00:07:02.362
157	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@pn1988m-words3#@pn1988m#00:07:02.362#00:07:02.801
158	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words3#@pn1988m#00:07:02.801#00:07:03.240
159	безумное	безумный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:03.240#00:07:03.679
160	количество	количество	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:03.679#00:07:04.118
161	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@pn1988m-words3#@pn1988m#00:07:04.118#00:07:04.557
162	на	на	ADP	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:04.557#00:07:04.996
163	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:04.996#00:07:05.435
164	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:05.435#00:07:05.874
165	/	/	PUNCT	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:05.874#00:07:06.313
166	на	на	ADP	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:06.313#00:07:06.752
167	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:06.752#00:07:07.191
168	Перестройки	перестройка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pn1988m-words3#@pn1988m#00:07:07.191#00:07:07.630
169	/	/	PUNCT	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:07.630#00:07:08.069
170	иии	и	SCONJ	_	_	_	_	_	@pn1988m-words3#@pn1988m#00:07:08.069#00:07:08.517
171	а	а	CCONJ	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:08.499#00:07:08.864
172	еще	еще	ADV	_	Degree=Pos	_	_	_	@pn1988m-words4#@pn1988m#00:07:08.864#00:07:09.229
173	/	/	PUNCT	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:09.229#00:07:09.594
174	ии	и	SCONJ	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:09.594#00:07:09.959
175	Юлиан	Юлиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:09.959#00:07:10.324
176	Семенов	Семенов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:10.324#00:07:10.689
177	взял	взять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pn1988m-words4#@pn1988m#00:07:10.689#00:07:11.054
178	интервью	интервью	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:11.054#00:07:11.419
179	у	у	ADP	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:11.419#00:07:11.784
180	Отто	Отто	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:11.784#00:07:12.149
181	Скорцени	Скорцени	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:12.149#00:07:12.514
182	/	/	PUNCT	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:12.514#00:07:12.879
183	Отто	Отто	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:12.879#00:07:13.244
184	Скорцени	Скорцени	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:13.244#00:07:13.609
185	это	это	PART	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:13.609#00:07:13.974
186	известный	известный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:13.974#00:07:14.339
187	нацистский	нацистский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:14.339#00:07:14.704
188	диверсант	диверсант	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pn1988m-words4#@pn1988m#00:07:14.704#00:07:15.069
189	который	который	PRON	_	Case=Nom	_	_	_	@pn1988m-words4#@pn1988m#00:07:15.069#00:07:15.434
190	после	после	ADP	_	_	_	_	_	@pn1988m-words4#@pn1988m#00:07:15.434#00:07:15.799
