64	также	также	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#23.512#23.839
65	на	на	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#23.839#24.166
66	сайте	сайт	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#24.166#24.493
67	фонтанки	фонтанка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#24.493#24.82
68	по	по	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#24.82#25.147
69	телефону	телефон	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#25.147#25.474
70	прямого	прямой	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#25.474#25.801
71	эфира	эфир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#25.801#26.128
72	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ovm1978f-words#@ovm1978f#26.128#26.455
73	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#26.455#26.782
74	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@ovm1978f-words#@ovm1978f#26.782#27.109
75	задавать	задавать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#27.109#27.436
76	вопросы	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#27.436#27.763
77	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#27.763#28.09
78	друзья	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#28.09#28.417
79	мои	мой	DET	_	Case=Nom|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#28.417#28.744
80	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@ovm1978f-words#@ovm1978f#28.744#29.071
81	постараемся	стараться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ovm1978f-words#@ovm1978f#29.071#29.398
82	на	на	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#29.398#29.725
83	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#29.725#30.052
84	вопросы	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#30.052#30.379
85	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#30.379#30.706
86	и	и	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#30.706#31.033
87	у	у	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#31.033#31.36
88	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@ovm1978f-words#@ovm1978f#31.36#31.687
89	практически	практически	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#31.687#32.014
90	час	час	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#32.014#32.341
91	целый	целый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#32.341#32.668
92	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#32.668#32.995
93	слушать	слушать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#32.995#33.322
94	и	и	CCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#33.322#33.649
95	музыку	музыка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#33.649#33.976
96	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#33.976#34.303
97	и	и	CCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#34.303#34.63
98	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#34.63#34.957
99	начнём	начать	PRON	_	Case=Loc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ovm1978f-words#@ovm1978f#34.957#35.284
100	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@ovm1978f-words#@ovm1978f#35.284#35.611
101	всё-таки	всё-таки	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#35.611#35.938
102	с	с	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#35.938#36.265
103	презентации	презентация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#36.265#36.592
104	книги	книга	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#36.592#36.919
105	которая	который	PRON	_	Case=Nom	_	_	_	@ovm1978f-words#@ovm1978f#36.919#37.246
106	состоялась	состояться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ovm1978f-words#@ovm1978f#37.246#37.573
107	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#37.573#37.9
108	книга	книга	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#37.9#38.227
109	в	в	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#38.227#38.554
110	свободном	свободный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#38.554#38.881
111	доступе	доступ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#38.881#39.208
112	насколько	насколько	SCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#39.208#39.535
113	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ovm1978f-words#@ovm1978f#39.535#39.862
114	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#39.862#40.21
115	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#41.01#41.303
116	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#41.303#41.596
117	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#41.596#41.889
118	из	из	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#41.889#42.182
119	наших	наш	DET	_	Case=Gen|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#42.182#42.475
120	слушателей	слушатель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#42.475#42.768
121	сможет	мочь	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#42.768#43.061
122	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@ovm1978f-words#@ovm1978f#43.061#43.354
123	прочитать	читать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#43.354#43.647
124	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#43.647#43.94
125	книга	книга	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#43.94#44.233
126	называется	называться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ovm1978f-words#@ovm1978f#44.233#44.526
127	равинагар	равинагар	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#44.526#44.82
128	ам	о	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#45.5#46.02
129	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ovm1978f-words#@ovm1978f#46.79#47.198
130	исследуешь	исследовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#47.198#47.606
131	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#47.606#48.014
132	опираясь	опираться	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid	_	_	_	@ovm1978f-words#@ovm1978f#48.014#48.422
133	на	на	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#48.422#48.83
134	математику	математика	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#48.83#49.238
135	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#49.238#49.646
136	индийскую	индийский	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#49.646#50.054
137	драматургию	драматургия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#50.054#50.462
138	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#50.462#50.87
139	символику	символика	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#50.87#51.278
140	индийских	индийский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#51.278#51.686
141	сект	сект	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#51.686#52.094
142	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#52.094#52.502
143	можно	можно	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#52.502#52.91
144	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#52.91#53.318
145	тайны	тайна	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#53.318#53.726
146	еврейского	еврейский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#53.726#54.134
147	мистицизма	мистицизм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#54.134#54.542
148	ну	ну	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#54.542#54.95
149	каббала	каббать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#54.95#55.358
150	там	там	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#55.358#55.766
151	тоже	тоже	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#55.766#56.174
152	присутствует	присутствовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#56.174#56.582
153	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#56.582#56.99
154	феномен	феномен	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#56.99#57.398
155	внутренней	внутренний	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#57.398#57.806
156	логики	логика	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#57.806#58.214
157	текстов	текст	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#58.214#58.622
158	шизофреников	шизофреник	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#58.622#59.03
159	параноиков	параноик	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#59.03#59.438
160	и	и	CCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#59.438#59.846
161	аутистов	аутист	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ovm1978f-words#@ovm1978f#59.846#60.254
162	вот	вот	PART	_	_	_	_	_	@ovm1978f-words#@ovm1978f#60.254#60.662
163	скажи	сказать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#60.662#61.07
164	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ovm1978f-words#@ovm1978f#61.07#61.478
165	пожалуйста	пожалуйста	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#61.478#61.886
166	что	что	SCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#61.886#62.294
167	подтолкнуло	подтолкнуть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#62.294#62.702
168	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@ovm1978f-words#@ovm1978f#62.702#63.11
169	к	к	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#63.11#63.518
170	этому	этот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#63.518#63.926
171	поиску	поиск	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#63.926#64.36
172	классификацию	классификация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#97.63#97.942
173	что	что	SCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#97.942#98.254
174	имеется	иметься	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ovm1978f-words#@ovm1978f#98.254#98.566
175	в	в	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#98.566#98.878
176	виду	вид	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#98.878#99.19
177	?	?	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#99.19#99.502
178	там	там	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#99.502#99.814
179	условно	условно	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#99.814#100.126
180	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#100.126#100.438
181	овца	овца	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#100.438#100.75
182	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#100.75#101.062
183	номер	номер	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#101.062#101.374
184	/	/	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#101.374#101.686
185	там	там	ADV	_	Degree=Pos	_	_	_	@ovm1978f-words#@ovm1978f#101.686#101.998
186	кот	кот	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#101.998#102.31
187	второй	второй	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#102.31#102.622
188	номер	номер	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#102.622#102.95
189	прости	прость	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#111.32#113.26
190	а	а	CCONJ	_	_	_	_	_	@ovm1978f-words#@ovm1978f#268.62#268.945
191	что	что	PRON	_	Case=Acc	_	_	_	@ovm1978f-words#@ovm1978f#268.945#269.27
192	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#269.27#269.595
193	категория	категория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#269.595#269.92
194	абстрактная	абстрактный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#269.92#270.245
195	в	в	ADP	_	_	_	_	_	@ovm1978f-words#@ovm1978f#270.245#270.57
196	данном	данный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#270.57#270.895
197	случае	случай	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#270.895#271.22
198	?	?	PUNCT	_	_	_	_	_	@ovm1978f-words#@ovm1978f#271.22#271.545
199	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ovm1978f-words#@ovm1978f#271.545#271.87
200	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ovm1978f-words#@ovm1978f#271.87#272.195
